count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
80121,S,2011,2011-06-15,12,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,892,9,125,27,9,7,1,4,19,67,1095
80121,S,2011,2011-06-15,13,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,941,6,161,28,2,10,0,2,14,56,1166
80121,S,2011,2011-06-15,14,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,4,1080,11,168,24,7,7,1,0,21,60,1323
80121,S,2011,2011-06-15,15,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,3,1177,9,182,38,5,6,1,3,9,62,1433
80121,S,2011,2011-06-15,16,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,8,1402,6,165,14,0,1,0,1,7,23,1604
80121,S,2011,2011-06-15,17,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,12,1501,10,134,5,4,2,0,1,10,22,1679
80121,S,2011,2011-06-15,18,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,8,1308,7,82,2,0,0,0,2,4,8,1413
80121,N,2012,2012-04-25,7,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,16,1490,16,276,18,4,7,0,2,19,50,1848
80121,N,2012,2012-04-25,8,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,18,1503,10,215,20,12,5,0,1,14,52,1798
80121,N,2012,2012-04-25,9,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,5,1097,8,175,26,6,9,1,1,11,54,1339
80121,N,2012,2012-04-25,10,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,5,973,10,139,35,6,7,2,6,15,71,1198
80121,N,2012,2012-04-25,11,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,976,4,145,28,4,4,2,1,18,57,1184
80121,N,2012,2012-04-25,12,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,3,972,7,140,28,7,10,1,0,13,59,1181
80121,N,2012,2012-04-25,13,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,1041,5,139,23,3,7,1,1,11,46,1233
80121,N,2012,2012-04-25,14,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,933,5,131,29,5,8,1,1,15,59,1130
80121,N,2012,2012-04-25,15,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,1,969,9,142,28,1,3,1,0,10,43,1164
80121,N,2012,2012-04-25,16,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,3,1136,15,136,18,3,10,0,0,2,33,1323
80121,N,2012,2012-04-25,17,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,3,1280,11,84,9,1,0,0,1,3,14,1392
80121,N,2012,2012-04-25,18,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,1,1222,18,74,3,0,1,0,1,0,5,1320
80121,S,2012,2012-04-25,7,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,0,555,5,89,18,5,13,0,1,7,44,693
80121,S,2012,2012-04-25,8,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,827,14,107,29,3,6,4,3,16,61,1011
80121,S,2012,2012-04-25,9,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,704,7,135,28,8,6,1,1,15,59,907
80121,S,2012,2012-04-25,10,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,4,695,10,112,31,3,8,3,2,15,62,883
80121,S,2012,2012-04-25,11,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,0,865,6,162,39,8,4,2,1,12,66,1099
80121,S,2012,2012-04-25,12,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,3,966,6,140,18,4,6,2,1,14,45,1160
80121,S,2012,2012-04-25,13,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,3,970,5,155,24,7,9,0,3,13,56,1189
80121,S,2012,2012-04-25,14,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,5,1060,7,156,28,6,6,1,2,9,52,1280
80121,S,2012,2012-04-25,15,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,1204,9,184,29,6,7,1,2,14,59,1458
80121,S,2012,2012-04-25,16,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,8,1463,9,209,15,2,4,0,1,9,31,1720
80121,S,2012,2012-04-25,17,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,1,20,1589,9,130,9,1,2,0,2,5,19,1767
80121,S,2012,2012-04-25,18,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,9,1407,10,73,6,0,0,0,1,2,9,1508
80121,N,2013,2013-05-13,7,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,21,1634,11,262,16,5,9,3,0,12,45,1973
80121,N,2013,2013-05-13,8,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,12,1447,8,198,17,0,8,2,0,10,37,1702
80121,N,2013,2013-05-13,9,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,5,1113,4,197,37,3,9,1,0,13,63,1382
80121,N,2013,2013-05-13,10,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,1,991,6,183,23,8,7,1,2,15,56,1237
80121,N,2013,2013-05-13,11,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,0,964,5,160,20,7,12,1,2,16,58,1187
80121,N,2013,2013-05-13,12,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,7,1035,14,167,18,5,13,1,0,16,53,1276
80121,N,2013,2013-05-13,13,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,5,1035,12,147,24,5,12,3,1,9,54,1253
80121,N,2013,2013-05-13,14,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,1,907,5,135,16,4,5,2,3,11,41,1089
80121,N,2013,2013-05-13,15,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,1036,8,141,17,2,5,1,0,2,27,1214
80121,N,2013,2013-05-13,16,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,11,1108,11,114,10,3,6,1,0,8,28,1272
80121,N,2013,2013-05-13,17,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,5,1183,9,92,4,3,0,1,0,1,9,1298
80121,N,2013,2013-05-13,18,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,6,964,20,73,3,0,0,0,0,2,5,1068
80121,S,2013,2013-05-13,7,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,665,10,88,9,3,14,0,2,6,34,799
80121,S,2013,2013-05-13,8,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,727,9,119,15,9,1,0,2,4,31,888
80121,S,2013,2013-05-13,9,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,0,676,5,144,28,3,7,2,2,9,51,876
80121,S,2013,2013-05-13,10,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,789,6,154,29,5,8,1,1,13,57,1008
80121,S,2013,2013-05-13,11,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,0,889,10,146,27,7,10,0,3,13,60,1105
80121,S,2013,2013-05-13,12,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,0,956,8,136,25,8,11,3,2,16,65,1165
80121,S,2013,2013-05-13,13,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,3,1057,8,153,21,6,10,0,2,11,50,1271
80121,S,2013,2013-05-13,14,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,2,1119,4,164,24,8,8,0,5,18,63,1352
80121,S,2013,2013-05-13,15,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,7,1175,6,201,17,2,8,0,3,7,37,1426
80121,S,2013,2013-05-13,16,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,10,1519,9,184,10,2,1,1,3,4,21,1743
80121,S,2013,2013-05-13,17,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,14,1693,12,112,9,0,4,1,2,6,22,1853
80121,S,2013,2013-05-13,18,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.93792506,-3.10133617,1.2,0.75,0,5,1263,4,61,2,1,0,1,0,0,4,1337
80121,S,2019,2019-04-01,13,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,7,1053,9,189,14,8,8,1,8,14,53,1311
80121,S,2019,2019-04-01,15,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,4,1200,9,244,13,1,9,1,8,12,44,1501
80121,N,2019,2019-04-01,10,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,4,950,9,198,23,7,15,0,2,11,58,1219
80121,S,2019,2019-04-01,8,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,3,784,10,151,22,4,9,1,10,2,48,996
80121,N,2019,2019-04-01,16,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,2,1060,12,159,7,2,3,0,3,3,18,1251
80121,S,2019,2019-04-01,9,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,5,726,13,146,15,3,18,1,7,5,49,939
80121,S,2019,2019-04-01,7,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,2,601,13,106,7,3,8,0,4,6,28,750
80121,S,2019,2019-04-01,17,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,20,1464,15,160,9,2,1,1,6,4,23,1682
80121,N,2019,2019-04-01,13,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,2,1060,16,180,29,7,17,3,11,6,73,1331
80121,N,2019,2019-04-01,15,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,5,1000,10,209,15,1,11,1,10,5,43,1267
80121,N,2019,2019-04-01,12,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,6,1057,11,188,16,2,8,1,12,16,55,1317
80121,S,2019,2019-04-01,11,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,5,981,12,207,19,5,14,2,6,7,53,1258
80121,N,2019,2019-04-01,14,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,1,1033,15,186,18,7,14,0,6,8,53,1288
80121,N,2019,2019-04-01,8,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,17,1221,10,227,24,4,12,1,8,2,51,1526
80121,N,2019,2019-04-01,11,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,1,1019,11,182,19,3,20,0,10,19,71,1284
80121,N,2019,2019-04-01,9,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,1,1075,10,191,19,7,17,1,10,4,58,1335
80121,N,2019,2019-04-01,17,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,4,1149,12,117,2,0,6,1,5,0,14,1296
80121,S,2019,2019-04-01,10,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,2,779,12,169,30,5,19,4,6,15,79,1041
80121,S,2019,2019-04-01,16,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,13,1396,10,264,7,2,9,3,1,9,31,1714
80121,S,2019,2019-04-01,12,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,4,985,11,183,21,2,16,1,5,7,52,1235
80121,S,2019,2019-04-01,14,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,3,1071,9,195,20,11,18,2,3,19,73,1351
80121,N,2019,2019-04-01,7,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,14,1550,17,350,12,4,19,1,8,12,56,1987
80121,N,2019,2019-04-01,18,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,0,988,25,92,5,1,2,0,3,3,14,1119
80121,S,2019,2019-04-01,18,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331300,672200,55.937924,-3.1013361,1.2,0.75,0,8,1304,13,99,5,1,0,0,1,6,13,1437
80121,N,2023,2023-06-14,7,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,15,1186,21,331,18,4,12,1,3,6,44,1597
80121,N,2023,2023-06-14,8,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,20,1129,21,225,21,2,6,1,2,10,42,1437
80121,N,2023,2023-06-14,9,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,5,970,15,246,20,8,8,1,7,10,54,1290
80121,N,2023,2023-06-14,10,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,6,886,13,218,23,9,7,1,6,14,60,1183
80121,N,2023,2023-06-14,11,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,17,870,11,191,20,12,10,2,2,15,61,1150
80121,N,2023,2023-06-14,12,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,3,951,15,186,9,5,4,0,4,11,33,1188
80121,N,2023,2023-06-14,13,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,8,953,13,185,17,3,9,1,1,13,44,1203
80121,N,2023,2023-06-14,14,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,16,892,16,186,18,4,6,1,2,8,39,1149
80121,N,2023,2023-06-14,15,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,10,986,14,181,8,0,7,0,1,7,23,1214
80121,N,2023,2023-06-14,16,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,9,1111,14,178,8,4,3,2,0,3,20,1332
80121,N,2023,2023-06-14,17,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,5,1123,14,119,4,2,0,0,1,4,11,1272
80121,N,2023,2023-06-14,18,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,9,1057,14,101,4,1,2,0,1,2,10,1191
80121,S,2023,2023-06-14,7,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,4,571,19,126,18,9,9,2,1,8,47,767
80121,S,2023,2023-06-14,8,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,3,776,14,188,17,2,9,3,2,2,35,1016
80121,S,2023,2023-06-14,9,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,6,750,19,188,32,2,4,1,8,8,55,1018
80121,S,2023,2023-06-14,10,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,9,811,13,169,20,3,7,1,11,5,47,1049
80121,S,2023,2023-06-14,11,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,9,812,15,205,25,8,6,3,5,11,58,1099
80121,S,2023,2023-06-14,12,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,6,960,12,203,22,5,8,0,6,10,51,1232
80121,S,2023,2023-06-14,13,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,8,982,13,213,14,6,6,0,4,11,41,1257
80121,S,2023,2023-06-14,14,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,12,973,13,213,15,3,7,1,2,16,44,1255
80121,S,2023,2023-06-14,15,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,12,1009,15,250,12,4,8,0,2,3,29,1315
80121,S,2023,2023-06-14,16,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,21,1223,12,237,13,1,7,1,1,6,29,1522
80121,S,2023,2023-06-14,17,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,21,1272,16,162,5,0,1,1,1,7,15,1486
80121,S,2023,2023-06-14,18,3,Scotland,29,City of Edinburgh,A1,Major,A6095,A199,331323,672204,55.937963,-3.100969,1.2,0.75,0,22,1256,15,125,1,0,0,0,0,1,2,1420
80123,N,2000,2000-03-20,7,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,15,1086,2,152,33,11,3,3,14,5,69,1324
80123,N,2000,2000-03-20,8,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,3,16,1224,4,131,38,15,8,4,11,9,85,1460
80123,N,2000,2000-03-20,9,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,1,2,960,7,158,44,19,10,9,16,13,111,1238
80123,N,2000,2000-03-20,10,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,3,662,11,155,31,14,8,7,14,10,84,915
80123,N,2000,2000-03-20,11,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,4,5,683,16,155,47,15,14,13,14,11,114,973
80123,N,2000,2000-03-20,12,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,1,1,785,9,144,34,11,13,7,12,12,89,1028
80123,N,2000,2000-03-20,13,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,1,12,784,9,136,58,8,16,7,7,0,96,1037
80123,N,2000,2000-03-20,14,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,4,698,7,131,52,12,10,2,14,1,91,931
80123,N,2000,2000-03-20,15,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,6,718,4,147,56,8,11,6,5,8,94,969
80123,N,2000,2000-03-20,16,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,4,822,3,147,33,4,8,5,6,2,58,1034
80123,N,2000,2000-03-20,17,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,6,828,2,70,11,4,2,1,4,1,23,929
80123,N,2000,2000-03-20,18,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,2,7,716,8,48,8,0,1,0,5,3,17,796
80123,S,2000,2000-03-20,7,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,4,348,8,78,26,18,11,3,7,3,68,506
80123,S,2000,2000-03-20,8,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,1,2,637,4,103,40,17,7,4,12,0,80,826
80123,S,2000,2000-03-20,9,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,1,5,516,3,133,37,11,8,10,9,4,79,736
80123,S,2000,2000-03-20,10,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,6,573,3,127,46,13,10,10,17,3,99,808
80123,S,2000,2000-03-20,11,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,3,678,1,134,52,16,13,8,18,7,114,930
80123,S,2000,2000-03-20,12,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,1,7,776,3,147,38,13,15,7,18,3,94,1027
80123,S,2000,2000-03-20,13,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,4,715,5,137,32,9,9,7,11,11,79,940
80123,S,2000,2000-03-20,14,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,9,872,8,181,34,17,21,5,9,4,90,1160
80123,S,2000,2000-03-20,15,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,4,841,8,163,39,8,15,2,12,3,79,1095
80123,S,2000,2000-03-20,16,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,12,1178,3,156,33,4,6,8,17,3,71,1420
80123,S,2000,2000-03-20,17,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,1,21,1455,1,100,15,2,2,4,3,1,27,1604
80123,S,2000,2000-03-20,18,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,14,1013,0,65,18,1,0,2,3,1,25,1117
80123,N,2009,2009-09-18,7,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,4,16,829,3,152,26,2,7,6,3,6,50,1050
80123,N,2009,2009-09-18,8,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,5,15,889,11,147,42,2,4,5,6,10,69,1131
80123,N,2009,2009-09-18,9,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,8,733,8,154,41,6,6,5,5,5,68,971
80123,N,2009,2009-09-18,10,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,2,1,628,4,148,23,10,5,0,4,7,49,830
80123,N,2009,2009-09-18,11,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,0,5,686,2,149,35,7,2,0,4,6,54,896
80123,N,2009,2009-09-18,12,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,4,6,779,3,120,27,5,3,5,3,9,52,960
80123,N,2009,2009-09-18,13,3,Scotland,29,City of Edinburgh,A199,Major,A1140,A6106,329950,674250,55.95614519,-3.12347576,0.6,0.37,2,6,820,1,136,22,5,6,6,3,4,46,1009
